model,interest_rate,loan_amount,loan_term,run_code,expected_answer,actual_answer,question_number
gpt-5,9,1200000,30,True,9655.47,9655.47,1
gpt-5,9,1200000,30,True,9655.47,9655.47,1
gpt-5,9,1200000,30,False,9655.47,9655.47,1
gpt-5,9,1200000,30,False,9655.47,9655.47,1
gpt-5,9,1200000,30,False,9655.47,9655.47,1
gpt-5,9,1200000,30,False,9655.47,9655.47,1
gpt-5,9,1200000,30,False,9655.47,9655.47,1
gpt-5,10,300000,15,True,3223.82,3223.82,1
gpt-5,10,300000,15,True,3223.82,3223.82,1
gpt-5,10,300000,15,True,3223.82,3223.82,1
gpt-5,10,300000,15,True,3223.82,3223.82,1
gpt-5,10,300000,15,True,3223.82,3223.82,1
gpt-5,10,300000,15,False,3223.82,3223.82,1
gpt-5,10,300000,15,False,3223.82,3223.82,1
gpt-5,10,300000,15,False,3223.82,3223.82,1
gpt-5,10,300000,15,False,3223.82,3223.81,1
gpt-5,10,300000,15,False,3223.82,3223.82,1
gpt-5,10,300000,30,True,2632.71,2632.71,1
gpt-5,10,300000,30,True,2632.71,2632.71,1
gpt-5,10,300000,30,True,2632.71,2632.71,1
gpt-5,10,300000,30,True,2632.71,2632.71,1
gpt-5,10,300000,30,True,2632.71,2632.71,1
gpt-5,10,300000,30,False,2632.71,2632.71,1
gpt-5,10,300000,30,False,2632.71,2632.71,1
gpt-5,10,300000,30,False,2632.71,2632.71,1
gpt-5,10,300000,30,False,2632.71,2632.71,1
gpt-5,10,300000,30,False,2632.71,2632.71,1
gpt-5,10,400000,15,True,4298.42,4298.42,1
gpt-5,10,400000,15,True,4298.42,4298.42,1
gpt-5,10,400000,15,True,4298.42,4298.42,1
gpt-5,10,400000,15,True,4298.42,4298.42,1
gpt-5,10,400000,15,True,4298.42,4298.42,1
gpt-5,10,400000,15,False,4298.42,4298.42,1
gpt-5,10,400000,15,False,4298.42,4298.42,1
gpt-5,10,400000,15,False,4298.42,4298.42,1
gpt-5,10,400000,15,False,4298.42,4298.42,1
gpt-5,10,400000,15,False,4298.42,4298.42,1
gpt-5,10,400000,30,True,3510.29,3510.29,1
gpt-5,10,400000,30,True,3510.29,3510.29,1
gpt-5,10,400000,30,True,3510.29,3510.29,1
gpt-5,10,400000,30,True,3510.29,3510.29,1
gpt-5,10,400000,30,True,3510.29,3510.29,1
gpt-5,10,400000,30,False,3510.29,3510.29,1
gpt-5,10,400000,30,False,3510.29,3510.29,1
gpt-5,10,400000,30,False,3510.29,3510.29,1
gpt-5,10,400000,30,False,3510.29,3510.29,1
gpt-5,10,400000,30,False,3510.29,3510.29,1
gpt-5,10,500000,15,True,5373.03,5373.03,1
gpt-5,10,500000,15,True,5373.03,5373.03,1
gpt-5,10,500000,15,True,5373.03,5373.03,1
gpt-5,10,500000,15,True,5373.03,5373.03,1
gpt-5,10,500000,15,True,5373.03,5373.03,1
gpt-5,10,500000,15,False,5373.03,5371.47,1
gpt-5,10,500000,15,False,5373.03,5373.03,1
gpt-5,10,500000,15,False,5373.03,5373.03,1
gpt-5,10,500000,15,False,5373.03,5373.02,1
gpt-5,10,500000,15,False,5373.03,5373.03,1
gpt-5,10,500000,30,True,4387.86,4387.86,1
gpt-5,10,500000,30,True,4387.86,4387.86,1
gpt-5,10,500000,30,True,4387.86,4387.86,1
gpt-5,10,500000,30,True,4387.86,4387.86,1
gpt-5,10,500000,30,True,4387.86,4387.86,1
gpt-5,10,500000,30,False,4387.86,4387.86,1
gpt-5,10,500000,30,False,4387.86,4387.86,1
gpt-5,10,500000,30,False,4387.86,4387.86,1
gpt-5,10,500000,30,False,4387.86,4387.85,1
gpt-5,10,500000,30,False,4387.86,4387.86,1
gpt-5,10,600000,15,True,6447.63,6447.63,1
gpt-5,10,600000,15,True,6447.63,6447.63,1
gpt-5,10,600000,15,True,6447.63,6447.63,1
gpt-5,10,600000,15,True,6447.63,6447.63,1
gpt-5,10,600000,15,True,6447.63,6447.63,1
gpt-5,10,600000,15,False,6447.63,6447.63,1
gpt-5,10,600000,15,False,6447.63,6447.63,1
gpt-5,10,600000,15,False,6447.63,6447.63,1
gpt-5,10,600000,15,False,6447.63,6447.63,1
gpt-5,10,600000,15,False,6447.63,6447.63,1
gpt-5,10,600000,30,True,5265.43,5265.43,1
gpt-5,10,600000,30,True,5265.43,5265.43,1
gpt-5,10,600000,30,True,5265.43,5265.43,1
gpt-5,10,600000,30,True,5265.43,5265.43,1
gpt-5,10,600000,30,True,5265.43,5265.43,1
gpt-5,10,600000,30,False,5265.43,5265.43,1
gpt-5,10,600000,30,False,5265.43,5265.39,1
gpt-5,10,600000,30,False,5265.43,5265.43,1
gpt-5,10,600000,30,False,5265.43,5265.43,1
gpt-5,10,600000,30,False,5265.43,5265.43,1
gpt-5,10,700000,15,True,7522.24,7522.24,1
gpt-5,10,700000,15,True,7522.24,7522.24,1
gpt-5,10,700000,15,True,7522.24,7522.24,1
gpt-5,10,700000,15,True,7522.24,7522.24,1
gpt-5,10,700000,15,True,7522.24,7522.24,1
gpt-5,10,700000,15,False,7522.24,7522.24,1
gpt-5,10,700000,15,False,7522.24,7522.24,1
gpt-5,10,700000,15,False,7522.24,7522.23,1
gpt-5,10,700000,15,False,7522.24,7522.24,1
gpt-5,10,700000,15,False,7522.24,7525.26,1
gpt-5,10,700000,30,True,6143.0,6143.0,1
gpt-5,10,700000,30,True,6143.0,6143.0,1
gpt-5,10,700000,30,True,6143.0,6143.0,1
gpt-5,10,700000,30,True,6143.0,6143.0,1
gpt-5,10,700000,30,True,6143.0,6143.0,1
gpt-5,10,700000,30,False,6143.0,6143.0,1
gpt-5,10,700000,30,False,6143.0,6143.0,1
gpt-5,10,700000,30,False,6143.0,6143.0,1
gpt-5,10,700000,30,False,6143.0,6143.0,1
gpt-5,10,700000,30,False,6143.0,6143.0,1
gpt-5,10,800000,15,True,8596.84,8596.84,1
gpt-5,10,800000,15,True,8596.84,8596.84,1
gpt-5,10,800000,15,True,8596.84,8596.84,1
gpt-5,10,800000,15,True,8596.84,8596.84,1
gpt-5,10,800000,15,True,8596.84,8596.84,1
gpt-5,10,800000,15,False,8596.84,8596.84,1
gpt-5,10,800000,15,False,8596.84,8596.84,1
gpt-5,10,800000,15,False,8596.84,8596.89,1
gpt-5,10,800000,15,False,8596.84,8596.83,1
gpt-5,10,800000,15,False,8596.84,8596.84,1
gpt-5,10,800000,30,True,7020.57,7020.57,1
gpt-5,10,800000,30,True,7020.57,7020.57,1
gpt-5,10,800000,30,True,7020.57,7020.57,1
gpt-5,10,800000,30,True,7020.57,7020.57,1
gpt-5,10,800000,30,True,7020.57,7020.57,1
gpt-5,10,800000,30,False,7020.57,7020.57,1
gpt-5,10,800000,30,False,7020.57,7020.57,1
gpt-5,10,800000,30,False,7020.57,7020.57,1
gpt-5,10,800000,30,False,7020.57,7020.57,1
gpt-5,10,800000,30,False,7020.57,7020.57,1
gpt-5,10,900000,15,True,9671.45,9671.45,1
gpt-5,10,900000,15,True,9671.45,9671.45,1
gpt-5,10,900000,15,True,9671.45,9671.45,1
gpt-5,10,900000,15,True,9671.45,9671.45,1
gpt-5,10,900000,15,True,9671.45,9671.45,1
gpt-5,10,900000,15,False,9671.45,9671.45,1
gpt-5,10,900000,15,False,9671.45,9671.45,1
gpt-5,10,900000,15,False,9671.45,9671.45,1
gpt-5,10,900000,15,False,9671.45,9671.45,1
gpt-5,10,900000,15,False,9671.45,9671.45,1
gpt-5,10,900000,30,True,7898.14,7898.14,1
gpt-5,10,900000,30,True,7898.14,7898.14,1
gpt-5,10,900000,30,True,7898.14,7898.14,1
gpt-5,10,900000,30,True,7898.14,7898.14,1
gpt-5,10,900000,30,True,7898.14,7898.14,1
gpt-5,10,900000,30,False,7898.14,7898.12,1
gpt-5,10,900000,30,False,7898.14,7898.14,1
gpt-5,10,900000,30,False,7898.14,7898.14,1
gpt-5,10,900000,30,False,7898.14,7898.14,1
gpt-5,10,900000,30,False,7898.14,7898.12,1
gpt-5,10,1000000,15,True,10746.05,10746.05,1
gpt-5,10,1000000,15,True,10746.05,10746.05,1
gpt-5,10,1000000,15,True,10746.05,10746.05,1
gpt-5,10,1000000,15,True,10746.05,10746.05,1
gpt-5,10,1000000,15,True,10746.05,10746.05,1
gpt-5,10,1000000,15,False,10746.05,10746.05,1
gpt-5,10,1000000,15,False,10746.05,10746.05,1
gpt-5,10,1000000,15,False,10746.05,10746.0,1
gpt-5,10,1000000,15,False,10746.05,10746.05,1
gpt-5,10,1000000,15,False,10746.05,10746.05,1
gpt-5,10,1000000,30,True,8775.72,8775.72,1
gpt-5,10,1000000,30,True,8775.72,8775.72,1
gpt-5,10,1000000,30,True,8775.72,8775.72,1
gpt-5,10,1000000,30,True,8775.72,8775.72,1
gpt-5,10,1000000,30,True,8775.72,8775.72,1
gpt-5,10,1000000,30,False,8775.72,8775.72,1
gpt-5,10,1000000,30,False,8775.72,8775.79,1
gpt-5,10,1000000,30,False,8775.72,8775.72,1
gpt-5,10,1000000,30,False,8775.72,8775.72,1
gpt-5,10,1000000,30,False,8775.72,8775.72,1
gpt-5,10,1100000,15,True,11820.66,11820.66,1
gpt-5,10,1100000,15,True,11820.66,11820.66,1
gpt-5,10,1100000,15,True,11820.66,11820.66,1
gpt-5,10,1100000,15,True,11820.66,11820.66,1
gpt-5,10,1100000,15,True,11820.66,11820.66,1
gpt-5,10,1100000,15,False,11820.66,11820.66,1
gpt-5,10,1100000,15,False,11820.66,11820.66,1
gpt-5,10,1100000,15,False,11820.66,11820.66,1
gpt-5,10,1100000,15,False,11820.66,11820.66,1
gpt-5,10,1100000,15,False,11820.66,11820.66,1
gpt-5,10,1100000,30,True,9653.29,9653.29,1
gpt-5,10,1100000,30,True,9653.29,9653.29,1
gpt-5,10,1100000,30,True,9653.29,9653.29,1
gpt-5,10,1100000,30,True,9653.29,9653.29,1
gpt-5,10,1100000,30,True,9653.29,9653.29,1
gpt-5,10,1100000,30,False,9653.29,9653.29,1
gpt-5,10,1100000,30,False,9653.29,9653.29,1
gpt-5,10,1100000,30,False,9653.29,9653.29,1
gpt-5,10,1100000,30,False,9653.29,9653.26,1
gpt-5,10,1100000,30,False,9653.29,9653.29,1
gpt-5,10,1200000,15,True,12895.26,12895.26,1
gpt-5,10,1200000,15,True,12895.26,12895.26,1
gpt-5,10,1200000,15,True,12895.26,12895.26,1
gpt-5,10,1200000,15,True,12895.26,12895.26,1
gpt-5,10,1200000,15,True,12895.26,12895.26,1
gpt-5,10,1200000,15,False,12895.26,12895.25,1
gpt-5,10,1200000,15,False,12895.26,12895.26,1
gpt-5,10,1200000,15,False,12895.26,12895.26,1
gpt-5,10,1200000,15,False,12895.26,12895.26,1
gpt-5,10,1200000,15,False,12895.26,12895.26,1
gpt-5,10,1200000,30,True,10530.86,10530.86,1
gpt-5,10,1200000,30,True,10530.86,10530.86,1
gpt-5,10,1200000,30,True,10530.86,10530.86,1
gpt-5,10,1200000,30,True,10530.86,10530.86,1
gpt-5,10,1200000,30,True,10530.86,10530.86,1
gpt-5,10,1200000,30,False,10530.86,10530.86,1
gpt-5,10,1200000,30,False,10530.86,10530.86,1
gpt-5,10,1200000,30,False,10530.86,10530.82,1
gpt-5,10,1200000,30,False,10530.86,10530.86,1
gpt-5,10,1200000,30,False,10530.86,10530.86,1
gpt-4o,1,300000,15,True,1795.48,1799.12,1
gpt-4o,1,300000,15,True,1795.48,1795.48,1
gpt-4o,1,300000,15,True,1795.48,1795.48,1
gpt-4o,1,300000,15,True,1795.48,1795.48,1
gpt-4o,1,300000,15,True,1795.48,1795.48,1
gpt-4o,1,300000,15,False,1795.48,1797.0,1
gpt-4o,1,300000,15,False,1795.48,1793.36,1
gpt-4o,1,300000,15,False,1795.48,1794.38,1
gpt-4o,1,300000,15,False,1795.48,1793.43,1
gpt-4o,1,300000,15,False,1795.48,1791.0,1
gpt-4o,1,300000,30,True,964.92,965.61,1
gpt-4o,1,300000,30,True,964.92,964.9185613395013,1
gpt-4o,1,300000,30,True,964.92,965.611097389359,1
gpt-4o,1,300000,30,True,964.92,964.9185613395013,1
gpt-4o,1,300000,30,True,964.92,965.0,1
gpt-4o,1,300000,30,False,964.92,965.0,1
gpt-4o,1,300000,30,False,964.92,965.0,1
gpt-4o,1,300000,30,False,964.92,965.61,1
gpt-4o,1,300000,30,False,964.92,965.61,1
gpt-4o,1,300000,30,False,964.92,965.61,1
gpt-4o,1,400000,15,True,2393.98,2397.96,1
gpt-4o,1,400000,15,True,2393.98,2393.98,1
gpt-4o,1,400000,15,True,2393.98,2395.15,1
gpt-4o,1,400000,15,True,2393.98,2393.9780580733222,1
gpt-4o,1,400000,15,True,2393.98,2401.63,1
gpt-4o,1,400000,15,False,2393.98,2393.52,1
gpt-4o,1,400000,15,False,2393.98,2396.0,1
gpt-4o,1,400000,15,False,2393.98,2391.0,1
gpt-4o,1,400000,15,False,2393.98,2396.98,1
gpt-4o,1,400000,15,False,2393.98,2391.24,1
gpt-4o,1,400000,30,True,1286.56,1284.25,1
gpt-4o,1,400000,30,True,1286.56,1287.0,1
gpt-4o,1,400000,30,True,1286.56,1284.24,1
gpt-4o,1,400000,30,True,1286.56,1283.0,1
gpt-4o,1,400000,30,True,1286.56,1287.34,1
gpt-4o,1,400000,30,False,1286.56,1283.84,1
gpt-4o,1,400000,30,False,1286.56,1286.42,1
gpt-4o,1,400000,30,False,1286.56,1286.42,1
gpt-4o,1,400000,30,False,1286.56,1286.6,1
gpt-4o,1,400000,30,False,1286.56,1286.42,1
gpt-4o,1,500000,15,True,2992.47,2991.0,1
gpt-4o,1,500000,15,True,2992.47,2992.472572591653,1
gpt-4o,1,500000,15,True,2992.47,2992.4725725916524,1
gpt-4o,1,500000,15,True,2992.47,2997.75,1
gpt-4o,1,500000,15,True,2992.47,2997.89,1
gpt-4o,1,500000,15,False,2992.47,2991.35,1
gpt-4o,1,500000,15,False,2992.47,2994.0,1
gpt-4o,1,500000,15,False,2992.47,2994.54,1
gpt-4o,1,500000,15,False,2992.47,2995.53,1
gpt-4o,1,500000,15,False,2992.47,2995.53,1
gpt-4o,1,500000,30,True,1608.2,1608.197602232502,1
gpt-4o,1,500000,30,True,1608.2,1608.197602232502,1
gpt-4o,1,500000,30,True,1608.2,1608.1976022325018,1
gpt-4o,1,500000,30,True,1608.2,1607.71,1
gpt-4o,1,500000,30,True,1608.2,1608.1976022325018,1
gpt-4o,1,500000,30,False,1608.2,1607.74,1
gpt-4o,1,500000,30,False,1608.2,1607.98,1
gpt-4o,1,500000,30,False,1608.2,1607.74,1
gpt-4o,1,500000,30,False,1608.2,1606.64,1
gpt-4o,1,500000,30,False,1608.2,1607.73,1
gpt-4o,1,600000,15,True,3590.97,3590.967087109984,1
gpt-4o,1,600000,15,True,3590.97,3590.967087109983,1
gpt-4o,1,600000,15,True,3590.97,3590.967087109983,1
gpt-4o,1,600000,15,True,3590.97,3593.27,1
gpt-4o,1,600000,15,True,3590.97,3590.967087109983,1
gpt-4o,1,600000,15,False,3590.97,3597.07,1
gpt-4o,1,600000,15,False,3590.97,3594.53,1
gpt-4o,1,600000,15,False,3590.97,3582.19,1
gpt-4o,1,600000,15,False,3590.97,3586.39,1
gpt-4o,1,600000,15,False,3590.97,3598.2,1
gpt-4o,1,600000,30,True,1929.84,1929.84,1
gpt-4o,1,600000,30,True,1929.84,1929.8371226790025,1
gpt-4o,1,600000,30,True,1929.84,1931.3,1
gpt-4o,1,600000,30,True,1929.84,1929.84,1
gpt-4o,1,600000,30,True,1929.84,1929.8371226790025,1
gpt-4o,1,600000,30,False,1929.84,1931.21,1
gpt-4o,1,600000,30,False,1929.84,1931.21,1
gpt-4o,1,600000,30,False,1929.84,1931.21,1
gpt-4o,1,600000,30,False,1929.84,1931.0,1
gpt-4o,1,600000,30,False,1929.84,1932.56,1
gpt-4o,1,700000,15,True,4189.46,4188.1,1
gpt-4o,1,700000,15,True,4189.46,4198.0,1
gpt-4o,1,700000,15,True,4189.46,4189.4616016283135,1
gpt-4o,1,700000,15,True,4189.46,4194.14,1
gpt-4o,1,700000,15,True,4189.46,4189.4616016283135,1
gpt-4o,1,700000,15,False,4189.46,4186.0,1
gpt-4o,1,700000,15,False,4189.46,4206.0,1
gpt-4o,1,700000,15,False,4189.46,4180.19,1
gpt-4o,1,700000,15,False,4189.46,4194.67,1
gpt-4o,1,700000,15,False,4189.46,4191.9,1
gpt-4o,1,700000,30,True,2251.48,2251.48,1
gpt-4o,1,700000,30,True,2251.48,2253.81,1
gpt-4o,1,700000,30,True,2251.48,2251.476643125503,1
gpt-4o,1,700000,30,True,2251.48,2253.02,1
gpt-4o,1,700000,30,True,2251.48,2253.08,1
gpt-4o,1,700000,30,False,2251.48,2250.86,1
gpt-4o,1,700000,30,False,2251.48,2250.27,1
gpt-4o,1,700000,30,False,2251.48,2251.02,1
gpt-4o,1,700000,30,False,2251.48,2253.41,1
gpt-4o,1,700000,30,False,2251.48,2253.0,1
gpt-4o,1,800000,15,True,4787.96,4787.96,1
gpt-4o,1,800000,15,True,4787.96,4787.96,1
gpt-4o,1,800000,15,True,4787.96,4783.0,1
gpt-4o,1,800000,15,True,4787.96,4799.44,1
gpt-4o,1,800000,15,True,4787.96,4775.0,1
gpt-4o,1,800000,15,False,4787.96,4782.22,1
gpt-4o,1,800000,15,False,4787.96,4797.42,1
gpt-4o,1,800000,15,False,4787.96,4787.0,1
gpt-4o,1,800000,15,False,4787.96,4783.45,1
gpt-4o,1,800000,15,False,4787.96,4787.0,1
gpt-4o,1,800000,30,True,2573.12,2573.116163572003,1
gpt-4o,1,800000,30,True,2573.12,2573.116163572003,1
gpt-4o,1,800000,30,True,2573.12,2572.59,1
gpt-4o,1,800000,30,True,2573.12,2573.0,1
gpt-4o,1,800000,30,True,2573.12,2571.55,1
gpt-4o,1,800000,30,False,2573.12,2572.79,1
gpt-4o,1,800000,30,False,2573.12,2571.0,1
gpt-4o,1,800000,30,False,2573.12,2572.99,1
gpt-4o,1,800000,30,False,2573.12,2572.8,1
gpt-4o,1,800000,30,False,2573.12,2572.79,1
gpt-4o,1,900000,15,True,5386.45,5386.450630664975,1
gpt-4o,1,900000,15,True,5386.45,5386.450630664975,1
gpt-4o,1,900000,15,True,5386.45,5386.4506306649755,1
gpt-4o,1,900000,15,True,5386.45,5386.45,1
gpt-4o,1,900000,15,True,5386.45,5397.0,1
gpt-4o,1,900000,15,False,5386.45,5379.61,1
gpt-4o,1,900000,15,False,5386.45,5384.21,1
gpt-4o,1,900000,15,False,5386.45,5405.85,1
gpt-4o,1,900000,15,False,5386.45,5397.86,1
gpt-4o,1,900000,15,False,5386.45,5374.79,1
gpt-4o,1,900000,30,True,2894.76,2894.7556840185034,1
gpt-4o,1,900000,30,True,2894.76,2897.0,1
gpt-4o,1,900000,30,True,2894.76,2894.76,1
gpt-4o,1,900000,30,True,2894.76,2893.4,1
gpt-4o,1,900000,30,True,2894.76,2894.76,1
gpt-4o,1,900000,30,False,2894.76,2896.88,1
gpt-4o,1,900000,30,False,2894.76,2890.48,1
gpt-4o,1,900000,30,False,2894.76,2894.7,1
gpt-4o,1,900000,30,False,2894.76,2893.0,1
gpt-4o,1,900000,30,False,2894.76,2893.84,1
gpt-4o,1,1000000,15,True,5984.95,5981.46,1
gpt-4o,1,1000000,15,True,5984.95,5984.945145183306,1
gpt-4o,1,1000000,15,True,5984.95,5986.88,1
gpt-4o,1,1000000,15,True,5984.95,5984.94514518331,1
gpt-4o,1,1000000,15,True,5984.95,5986.45,1
gpt-4o,1,1000000,15,False,5984.95,5984.45,1
gpt-4o,1,1000000,15,False,5984.95,5977.0,1
gpt-4o,1,1000000,15,False,5984.95,5985.98,1
gpt-4o,1,1000000,15,False,5984.95,5986.82,1
gpt-4o,1,1000000,15,False,5984.95,5985.0,1
gpt-4o,1,1000000,30,True,3216.4,3216.37,1
gpt-4o,1,1000000,30,True,3216.4,3216.04,1
gpt-4o,1,1000000,30,True,3216.4,3216.45,1
gpt-4o,1,1000000,30,True,3216.4,3216.0,1
gpt-4o,1,1000000,30,True,3216.4,3215.43,1
gpt-4o,1,1000000,30,False,3216.4,3215.04,1
gpt-4o,1,1000000,30,False,3216.4,3215.04,1
gpt-4o,1,1000000,30,False,3216.4,3216.37,1
gpt-4o,1,1000000,30,False,3216.4,3213.28,1
gpt-4o,1,1000000,30,False,3216.4,3215.23,1
gpt-4o,1,1100000,15,True,6583.44,6583.44,1
gpt-4o,1,1100000,15,True,6583.44,6583.44,1
gpt-4o,1,1100000,15,True,6583.44,6583.44,1
gpt-4o,1,1100000,15,True,6583.44,6583.44,1
gpt-4o,1,1100000,15,True,6583.44,6583.44,1
gpt-4o,1,1100000,15,False,6583.44,6587.23,1
gpt-4o,1,1100000,15,False,6583.44,6578.74,1
gpt-4o,1,1100000,15,False,6583.44,6574.62,1
gpt-4o,1,1100000,15,False,6583.44,6573.36,1
gpt-4o,1,1100000,15,False,6583.44,6573.0,1
gpt-4o,1,1100000,30,True,3538.03,3538.0347249115043,1
gpt-4o,1,1100000,30,True,3538.03,3534.49,1
gpt-4o,1,1100000,30,True,3538.03,3540.09,1
gpt-4o,1,1100000,30,True,3538.03,3541.24,1
gpt-4o,1,1100000,30,True,3538.03,3535.06,1
gpt-4o,1,1100000,30,False,3538.03,3540.48,1
gpt-4o,1,1100000,30,False,3538.03,3536.15,1
gpt-4o,1,1100000,30,False,3538.03,3541.53,1
gpt-4o,1,1100000,30,False,3538.03,3537.05,1
gpt-4o,1,1100000,30,False,3538.03,3542.11,1
gpt-4o,1,1200000,15,True,7181.93,7195.12,1
gpt-4o,1,1200000,15,True,7181.93,7181.93,1
gpt-4o,1,1200000,15,True,7181.93,7176.96,1
gpt-4o,1,1200000,15,True,7181.93,7161.0,1
gpt-4o,1,1200000,15,True,7181.93,7193.38,1
gpt-4o,1,1200000,15,False,7181.93,7179.0,1
gpt-4o,1,1200000,15,False,7181.93,7176.0,1
gpt-4o,1,1200000,15,False,7181.93,7182.15,1
gpt-4o,1,1200000,15,False,7181.93,7171.06,1
gpt-4o,1,1200000,15,False,7181.93,7174.67,1
gpt-4o,1,1200000,30,True,3859.67,3859.674245358005,1
gpt-4o,1,1200000,30,True,3859.67,3862.02,1
gpt-4o,1,1200000,30,True,3859.67,3859.674245358005,1
gpt-4o,1,1200000,30,True,3859.67,3859.674245358005,1
gpt-4o,1,1200000,30,True,3859.67,3859.674245358005,1
gpt-4o,1,1200000,30,False,3859.67,3865.14,1
gpt-4o,1,1200000,30,False,3859.67,3865.49,1
gpt-4o,1,1200000,30,False,3859.67,3860.45,1
gpt-4o,1,1200000,30,False,3859.67,3864.29,1
gpt-4o,1,1200000,30,False,3859.67,3864.61,1
gpt-4o,2,300000,15,True,1930.53,1930.53,1
gpt-4o,2,300000,15,True,1930.53,1930.53,1
gpt-4o,2,300000,15,True,1930.53,1931.0,1
gpt-4o,2,300000,15,True,1930.53,1930.53,1
gpt-4o,2,300000,15,True,1930.53,1930.53,1
gpt-4o,2,300000,15,False,1930.53,1932.16,1
gpt-4o,2,300000,15,False,1930.53,1930.29,1
gpt-4o,2,300000,15,False,1930.53,1931.21,1
gpt-4o,2,300000,15,False,1930.53,1932.16,1
gpt-4o,2,300000,15,False,1930.53,1930.04,1
gpt-4o,2,300000,30,True,1108.86,1108.8584180664432,1
gpt-4o,2,300000,30,True,1108.86,1108.8584180664432,1
gpt-4o,2,300000,30,True,1108.86,1108.86,1
gpt-4o,2,300000,30,True,1108.86,1108.86,1
gpt-4o,2,300000,30,True,1108.86,1108.8584180664432,1
gpt-4o,2,300000,30,False,1108.86,1108.24,1
gpt-4o,2,300000,30,False,1108.86,1108.86,1
gpt-4o,2,300000,30,False,1108.86,1108.86,1
gpt-4o,2,300000,30,False,1108.86,1108.86,1
gpt-4o,2,300000,30,False,1108.86,1108.24,1
gpt-4o,2,400000,15,True,2574.03,2574.03,1
gpt-4o,2,400000,15,True,2574.03,2574.0348022308517,1
gpt-4o,2,400000,15,True,2574.03,2574.0348022308517,1
gpt-4o,2,400000,15,True,2574.03,2572.64,1
gpt-4o,2,400000,15,True,2574.03,2572.56,1
gpt-4o,2,400000,15,False,2574.03,2570.42,1
gpt-4o,2,400000,15,False,2574.03,2572.2,1
gpt-4o,2,400000,15,False,2574.03,2571.78,1
gpt-4o,2,400000,15,False,2574.03,2570.66,1
gpt-4o,2,400000,15,False,2574.03,2572.65,1
gpt-4o,2,400000,30,True,1478.48,1478.4778907552575,1
gpt-4o,2,400000,30,True,1478.48,1478.48,1
gpt-4o,2,400000,30,True,1478.48,1478.4778907552577,1
gpt-4o,2,400000,30,True,1478.48,1478.4778907552575,1
gpt-4o,2,400000,30,True,1478.48,1478.48,1
gpt-4o,2,400000,30,False,1478.48,1479.38,1
gpt-4o,2,400000,30,False,1478.48,1479.6,1
gpt-4o,2,400000,30,False,1478.48,1478.63,1
gpt-4o,2,400000,30,False,1478.48,1478.38,1
gpt-4o,2,400000,30,False,1478.48,1478.48,1
gpt-4o,2,500000,15,True,3217.54,3217.54,1
gpt-4o,2,500000,15,True,3217.54,3217.54,1
gpt-4o,2,500000,15,True,3217.54,3217.5435027885655,1
gpt-4o,2,500000,15,True,3217.54,3217.54,1
gpt-4o,2,500000,15,True,3217.54,3217.54,1
gpt-4o,2,500000,15,False,3217.54,3216.94,1
gpt-4o,2,500000,15,False,3217.54,3216.93,1
gpt-4o,2,500000,15,False,3217.54,3215.2,1
gpt-4o,2,500000,15,False,3217.54,3215.29,1
gpt-4o,2,500000,15,False,3217.54,3215.13,1
gpt-4o,2,500000,30,True,1848.1,1848.54,1
gpt-4o,2,500000,30,True,1848.1,1848.0973634440718,1
gpt-4o,2,500000,30,True,1848.1,1848.097363444072,1
gpt-4o,2,500000,30,True,1848.1,1848.8294078093538,1
gpt-4o,2,500000,30,True,1848.1,1848.097363444072,1
gpt-4o,2,500000,30,False,1848.1,1847.23,1
gpt-4o,2,500000,30,False,1848.1,1847.23,1
gpt-4o,2,500000,30,False,1848.1,1847.23,1
gpt-4o,2,500000,30,False,1848.1,1848.99,1
gpt-4o,2,500000,30,False,1848.1,1848.773,1
gpt-4o,2,600000,15,True,3861.05,3861.37,1
gpt-4o,2,600000,15,True,3861.05,3861.05,1
gpt-4o,2,600000,15,True,3861.05,3864.28,1
gpt-4o,2,600000,15,True,3861.05,3865.41,1
gpt-4o,2,600000,15,True,3861.05,3861.05,1
gpt-4o,2,600000,15,False,3861.05,3863.01,1
gpt-4o,2,600000,15,False,3861.05,3863.72,1
gpt-4o,2,600000,15,False,3861.05,3860.89,1
gpt-4o,2,600000,15,False,3861.05,3863.72,1
gpt-4o,2,600000,15,False,3861.05,3865.0,1
gpt-4o,2,600000,30,True,2217.72,2217.9655,1
gpt-4o,2,600000,30,True,2217.72,2217.7168361328863,1
gpt-4o,2,600000,30,True,2217.72,2217.72,1
gpt-4o,2,600000,30,True,2217.72,2217.72,1
gpt-4o,2,600000,30,True,2217.72,2217.72,1
gpt-4o,2,600000,30,False,2217.72,2216.37,1
gpt-4o,2,600000,30,False,2217.72,2215.42,1
gpt-4o,2,600000,30,False,2217.72,2216.3,1
gpt-4o,2,600000,30,False,2217.72,2217.99,1
gpt-4o,2,600000,30,False,2217.72,2217.17,1
gpt-4o,2,700000,15,True,4504.56,4505.88,1
gpt-4o,2,700000,15,True,4504.56,4505.9,1
gpt-4o,2,700000,15,True,4504.56,4505.0,1
gpt-4o,2,700000,15,True,4504.56,4504.560903903992,1
gpt-4o,2,700000,15,True,4504.56,4504.560903903992,1
gpt-4o,2,700000,15,False,4504.56,4508.24,1
gpt-4o,2,700000,15,False,4504.56,4495.85,1
gpt-4o,2,700000,15,False,4504.56,4495.85,1
gpt-4o,2,700000,15,False,4504.56,4498.88,1
